Speed,Steering,HR,Hour,Minute,Second,Millisecond,Flag
60,0,90,0,1,32,900,
60,0,90,0,1,33,0,
60,0,90,0,1,33,100,
60,0,90,0,1,33,200,
60,0,90,0,1,33,300,
60,0,90,0,1,33,400,
60,0,90,0,1,33,500,
60,0,90,0,1,33,600,
60,0,90,0,1,33,700,
60,0,90,0,1,33,800,
60,0,90,0,1,33,900,
60,0,90,0,1,34,0,
60,0,90,0,1,34,100,
60,0,90,0,1,34,200,
60,0,90,0,1,34,300,
60,0,90,0,1,34,400,
60,0,90,0,1,34,500,
60,0,90,0,1,34,600,
60,0,90,0,1,34,700,
60,0,90,0,1,34,800,
60,0,90,0,1,34,900,
60,0,90,0,1,35,0,
60,0,90,0,1,35,100,
60,0,90,0,1,35,200,
60,0,90,0,1,35,300,
60,0,90,0,1,35,400,
60,0,90,0,1,35,500,
60,0,90,0,1,35,600,
60,0,90,0,1,35,700,
60,0,90,0,1,35,800,
60,0,90,0,1,35,900,
60,0,90,0,1,36,0,
60,0,90,0,1,36,100,
60,0,90,0,1,36,200,
60,0,90,0,1,36,300,
60,0,130,0,1,36,400,
60,0,130,0,1,36,500,
60,0,130,0,1,36,600,
60,0,130,0,1,36,700,
54,0,130,0,1,36,800,
48,0,130,0,1,36,900,
42,0,130,0,1,37,0,
36,0,130,0,1,37,100,
30,0,130,0,1,37,200,
24,0,130,0,1,37,300,
18,0,130,0,1,37,400,
12,0,130,0,1,37,500,
6,0,130,0,1,37,600,
0,0,130,0,1,37,700,
0,0,130,0,1,37,800,
0,0,130,0,1,37,900,
0,0,130,0,1,38,0,
0,0,130,0,1,38,100,
0,0,130,0,1,38,200,
0,0,130,0,1,38,300,
0,0,130,0,1,38,400,
0,0,130,0,1,38,500,
0,0,130,0,1,38,600,
0,0,130,0,1,38,700,
0,0,130,0,1,38,800,
0,0,130,0,1,38,900,
0,0,130,0,1,39,0,
0,0,130,0,1,39,100,
0,0,130,0,1,39,200,
0,0,130,0,1,39,300,
0,0,130,0,1,39,400,
0,0,130,0,1,39,500,
0,0,130,0,1,39,600,
0,0,130,0,1,39,700,
0,0,130,0,1,39,800,
0,0,130,0,1,39,900,
0,0,130,0,1,40,0,
0,0,130,0,1,40,100,
0,0,130,0,1,40,200,
0,0,130,0,1,40,300,
0,0,130,0,1,40,400,
0,0,130,0,1,40,500,
0,0,130,0,1,40,600,
0,0,130,0,1,40,700,
0,0,130,0,1,40,800,
0,0,130,0,1,40,900,
0,0,130,0,1,41,0,
0,0,130,0,1,41,100,
0,0,130,0,1,41,200,
0,0,130,0,1,41,300,
0,0,130,0,1,41,400,
0,0,130,0,1,41,500,
0,0,130,0,1,41,600,
0,0,130,0,1,41,700,
0,0,130,0,1,41,800,
0,0,130,0,1,41,900,
0,0,130,0,1,42,0,
0,0,130,0,1,42,100,
0,0,130,0,1,42,200,
0,0,130,0,1,42,300,
0,0,130,0,1,42,400,
0,0,130,0,1,42,500,
0,0,130,0,1,42,600,
0,0,130,0,1,42,700,
0,0,130,0,1,42,800,
0,0,130,0,1,42,900,
0,0,130,0,1,43,0,
0,0,130,0,1,43,100,
0,0,130,0,1,43,200,
0,0,130,0,1,43,300,
0,0,130,0,1,43,400,
0,0,130,0,1,43,500,
0,0,130,0,1,43,600,
0,0,130,0,1,43,700,
0,0,130,0,1,43,800,
0,0,130,0,1,43,900,
0,0,130,0,1,44,0,
0,0,130,0,1,44,100,
0,0,130,0,1,44,200,
0,0,130,0,1,44,300,
0,0,130,0,1,44,400,
0,0,130,0,1,44,500,
0,0,130,0,1,44,600,
0,0,130,0,1,44,700,
