Speed,Steering,HR,Hour,Minute,Second,Millisecond,Flag
60,0,106,0,1,32,900,
60,0,106,0,1,33,0,
60,0,106,0,1,33,100,
60,0,106,0,1,33,200,
60,0,106,0,1,33,300,
60,0,106,0,1,33,400,
60,0,106,0,1,33,500,
60,0,106,0,1,33,600,
60,0,106,0,1,33,700,
60,0,106,0,1,33,800,
60,0,106,0,1,33,900,
60,0,106,0,1,34,0,
60,0,106,0,1,34,100,
60,0,106,0,1,34,200,
60,0,106,0,1,34,300,
60,0,106,0,1,34,400,
60,0,106,0,1,34,500,
60,0,106,0,1,34,600,
60,0,106,0,1,34,700,
60,0,106,0,1,34,800,
60,0,106,0,1,34,900,
60,0,106,0,1,35,0,
60,0,106,0,1,35,100,
60,0,106,0,1,35,200,
60,0,106,0,1,35,300,
60,0,106,0,1,35,400,
60,0,106,0,1,35,500,
60,0,106,0,1,35,600,
60,0,106,0,1,35,700,
60,0,106,0,1,35,800,
60,0,106,0,1,35,900,
60,0,106,0,1,36,0,
60,0,106,0,1,36,100,
60,0,106,0,1,36,200,
60,0,106,0,1,36,300,
60,0,106,0,1,36,400,
60,0,106,0,1,36,500,
60,0,106,0,1,36,600,
60,0,106,0,1,36,700,
60,0,106,0,1,36,800,
60,0,106,0,1,36,900,
60,0,106,0,1,37,0,
60,0,106,0,1,37,100,
60,0,106,0,1,37,200,
60,0,106,0,1,37,300,
60,0,106,0,1,37,400,
60,0,106,0,1,37,500,
60,0,106,0,1,37,600,
60,0,106,0,1,37,700,
60,0,106,0,1,37,800,
60,0,106,0,1,37,900,
60,0,106,0,1,38,0,
60,1,106,0,1,38,100,
60,3,106,0,1,38,200,
60,5,106,0,1,38,300,
60,7,106,0,1,38,400,
60,9,106,0,1,38,500,
60,11,106,0,1,38,600,
60,13,106,0,1,38,700,
60,15,106,0,1,38,800,
60,17,106,0,1,38,900,
60,19,106,0,1,39,0,
60,21,106,0,1,39,100,
60,23,106,0,1,39,200,
60,25,106,0,1,39,300,
60,27,106,0,1,39,400,
60,29,106,0,1,39,500,
60,31,106,0,1,39,600,
60,33,106,0,1,39,700,
60,35,106,0,1,39,800,
60,37,106,0,1,39,900,
60,35,106,0,1,40,0,
60,33,106,0,1,40,100,
60,31,106,0,1,40,200,
60,29,106,0,1,40,300,
60,27,106,0,1,40,400,
60,25,106,0,1,40,500,
60,23,106,0,1,40,600,
60,21,106,0,1,40,700,
60,19,106,0,1,40,800,
60,17,106,0,1,40,900,
60,15,106,0,1,41,0,
60,13,106,0,1,41,100,
60,11,106,0,1,41,200,
60,9,106,0,1,41,300,
60,7,106,0,1,41,400,
60,5,106,0,1,41,500,
60,3,106,0,1,41,600,
60,1,106,0,1,41,700,
60,0,106,0,1,41,800,
60,0,106,0,1,41,900,
60,0,106,0,1,42,0,
60,0,106,0,1,42,100,
60,0,106,0,1,42,200,
60,0,106,0,1,42,300,
60,0,106,0,1,42,400,
60,0,106,0,1,42,500,
60,0,106,0,1,42,600,
60,0,106,0,1,42,700,
60,0,106,0,1,42,800,
60,0,106,0,1,42,900,
60,0,106,0,1,43,0,
60,0,106,0,1,43,100,
60,0,106,0,1,43,200,
60,0,106,0,1,43,300,
60,0,106,0,1,43,400,
60,0,106,0,1,43,500,
60,0,106,0,1,43,600,
60,0,106,0,1,43,700,
60,0,106,0,1,43,800,
60,0,106,0,1,43,900,
60,0,106,0,1,44,0,
60,0,106,0,1,44,100,
60,0,106,0,1,44,200,
60,0,106,0,1,44,300,
60,0,106,0,1,44,400,
60,0,106,0,1,44,500,
60,0,106,0,1,44,600,
60,0,106,0,1,44,700,
60,0,106,0,1,44,800,
60,0,106,0,1,44,900,
60,0,106,0,1,45,0,
60,0,106,0,1,45,100,
60,0,106,0,1,45,200,
60,0,106,0,1,45,300,
60,0,106,0,1,45,400,
60,0,106,0,1,45,500,
60,0,106,0,1,45,600,
60,0,106,0,1,45,700,
60,0,106,0,1,45,800,
60,0,106,0,1,45,900,
60,0,106,0,1,46,0,
60,0,106,0,1,46,100,
60,0,106,0,1,46,200,
60,0,106,0,1,46,300,
60,0,106,0,1,46,400,
60,0,106,0,1,46,500,
60,0,106,0,1,46,600,
60,0,106,0,1,46,700,
60,0,106,0,1,46,800,
60,0,106,0,1,46,900,
60,0,106,0,1,47,0,
60,0,106,0,1,47,100,
60,0,106,0,1,47,200,
60,0,106,0,1,47,300,
60,0,106,0,1,47,400,
60,0,106,0,1,47,500,
60,0,106,0,1,47,600,
60,0,106,0,1,47,700,
60,0,106,0,1,47,800,
60,0,106,0,1,47,900,
60,0,106,0,1,48,0,
60,0,106,0,1,48,100,
60,0,106,0,1,48,200,
60,0,106,0,1,48,300,
60,0,106,0,1,48,400,
60,0,106,0,1,48,500,
60,0,106,0,1,48,600,
60,0,106,0,1,48,700,
60,0,106,0,1,48,800,
60,0,106,0,1,48,900,
60,0,106,0,1,49,0,
60,0,106,0,1,49,100,
60,0,106,0,1,49,200,
60,0,106,0,1,49,300,
60,0,106,0,1,49,400,
60,0,106,0,1,49,500,
60,0,106,0,1,49,600,
60,0,106,0,1,49,700,
60,0,106,0,1,49,800,
60,0,106,0,1,49,900,
60,0,106,0,1,50,0,
60,0,106,0,1,50,100,
60,0,106,0,1,50,200,
60,0,106,0,1,50,300,
60,0,106,0,1,50,400,
60,0,106,0,1,50,500,
60,0,106,0,1,50,600,
60,0,106,0,1,50,700,
60,0,106,0,1,50,800,
60,0,106,0,1,50,900,
60,0,106,0,1,51,0,
60,0,106,0,1,51,100,
60,0,106,0,1,51,200,
60,0,106,0,1,51,300,
60,0,106,0,1,51,400,
60,0,106,0,1,51,500,
60,0,106,0,1,51,600,
60,0,106,0,1,51,700,
60,0,106,0,1,51,800,
60,0,106,0,1,51,900,
60,0,106,0,1,52,0,
60,0,106,0,1,52,100,
60,0,106,0,1,52,200,
60,0,106,0,1,52,300,
60,0,106,0,1,52,400,
60,0,106,0,1,52,500,
60,0,106,0,1,52,600,
60,0,106,0,1,52,700,
60,0,106,0,1,52,800,
60,0,106,0,1,52,900,
60,0,106,0,1,53,0,
60,0,106,0,1,53,100,
60,0,106,0,1,53,200,
60,0,106,0,1,53,300,
60,0,106,0,1,53,400,
60,0,106,0,1,53,500,
60,0,106,0,1,53,600,
60,0,106,0,1,53,700,
60,0,106,0,1,53,800,
60,0,106,0,1,53,900,
60,0,106,0,1,54,0,
60,0,106,0,1,54,100,
60,0,106,0,1,54,200,
60,0,106,0,1,54,300,
60,0,106,0,1,54,400,
60,0,106,0,1,54,500,
60,0,106,0,1,54,600,
60,0,106,0,1,54,700,
60,0,106,0,1,54,800,
60,0,106,0,1,54,900,
60,0,106,0,1,55,0,
60,0,106,0,1,55,100,
60,0,106,0,1,55,200,
60,0,106,0,1,55,300,
60,0,106,0,1,55,400,
60,0,106,0,1,55,500,
60,0,106,0,1,55,600,
60,0,106,0,1,55,700,
60,0,106,0,1,55,800,
60,0,106,0,1,55,900,
60,0,106,0,1,56,0,
60,0,106,0,1,56,100,
60,0,106,0,1,56,200,
60,0,106,0,1,56,300,
60,0,106,0,1,56,400,
60,0,106,0,1,56,500,
60,0,106,0,1,56,600,
60,0,106,0,1,56,700,
60,0,106,0,1,56,800,
60,0,106,0,1,56,900,
60,0,106,0,1,57,0,
60,0,106,0,1,57,100,
60,0,106,0,1,57,200,
60,0,106,0,1,57,300,
60,0,106,0,1,57,400,
60,0,106,0,1,57,500,
60,0,106,0,1,57,600,
60,0,106,0,1,57,700,
60,0,106,0,1,57,800,
60,0,106,0,1,57,900,
60,0,106,0,1,58,0,
60,0,106,0,1,58,100,
60,0,106,0,1,58,200,
60,0,106,0,1,58,300,
60,0,106,0,1,58,400,
60,0,106,0,1,58,500,
60,0,106,0,1,58,600,
60,0,106,0,1,58,700,
60,0,106,0,1,58,800,
60,0,106,0,1,58,900,
60,0,106,0,1,59,0,
60,0,106,0,1,59,100,
60,0,106,0,1,59,200,
60,0,106,0,1,59,300,
60,0,106,0,1,59,400,
60,0,106,0,1,59,500,
60,0,106,0,1,59,600,
60,0,106,0,1,59,700,
60,0,106,0,1,59,800,
60,0,106,0,1,59,900,
63,0,106,0,2,0,0,
63,0,106,0,2,0,100,
63,0,106,0,2,0,200,
63,0,106,0,2,0,300,
63,0,106,0,2,0,400,
63,0,106,0,2,0,500,
63,0,106,0,2,0,600,
63,0,106,0,2,0,700,
63,0,106,0,2,0,800,
63,0,106,0,2,0,900,
63,0,106,0,2,1,0,
63,0,106,0,2,1,100,
63,0,106,0,2,1,200,
63,0,106,0,2,1,300,
63,0,106,0,2,1,400,
63,0,106,0,2,1,500,
63,0,106,0,2,1,600,
63,0,106,0,2,1,700,
63,0,106,0,2,1,800,
63,0,106,0,2,1,900,
63,0,106,0,2,2,0,
63,0,106,0,2,2,100,
63,0,106,0,2,2,200,
63,0,106,0,2,2,300,
63,0,106,0,2,2,400,
63,0,106,0,2,2,500,
63,0,106,0,2,2,600,
63,0,106,0,2,2,700,
63,0,106,0,2,2,800,
63,0,106,0,2,2,900,
63,0,106,0,2,3,0,
63,0,106,0,2,3,100,
63,0,106,0,2,3,200,
63,0,106,0,2,3,300,
63,0,106,0,2,3,400,
63,0,106,0,2,3,500,
63,0,106,0,2,3,600,
63,0,106,0,2,3,700,
63,0,106,0,2,3,800,
63,0,106,0,2,3,900,
63,0,106,0,2,4,0,
63,0,106,0,2,4,100,
63,0,106,0,2,4,200,
63,0,106,0,2,4,300,
63,0,106,0,2,4,400,
63,0,106,0,2,4,500,
63,0,106,0,2,4,600,
63,0,106,0,2,4,700,
63,0,106,0,2,4,800,
63,0,106,0,2,4,900,
63,0,106,0,2,5,0,
63,0,106,0,2,5,100,
63,0,106,0,2,5,200,
63,0,106,0,2,5,300,
63,0,106,0,2,5,400,
63,0,106,0,2,5,500,
63,0,106,0,2,5,600,
63,0,106,0,2,5,700,
63,0,106,0,2,5,800,
63,0,106,0,2,5,900,
63,0,106,0,2,6,0,
63,0,106,0,2,6,100,
63,0,106,0,2,6,200,
63,0,106,0,2,6,300,
63,0,106,0,2,6,400,
63,0,106,0,2,6,500,
63,0,106,0,2,6,600,
63,0,106,0,2,6,700,
63,0,106,0,2,6,800,
63,0,106,0,2,6,900,
63,0,106,0,2,7,0,
63,0,106,0,2,7,100,
63,0,106,0,2,7,200,
63,0,106,0,2,7,300,
63,0,106,0,2,7,400,
63,0,106,0,2,7,500,
63,0,106,0,2,7,600,
63,0,106,0,2,7,700,
63,0,106,0,2,7,800,
63,0,106,0,2,7,900,
63,0,106,0,2,8,0,
63,0,106,0,2,8,100,
63,0,106,0,2,8,200,
63,0,106,0,2,8,300,
63,0,106,0,2,8,400,
63,0,106,0,2,8,500,
63,0,106,0,2,8,600,
63,0,106,0,2,8,700,
63,0,106,0,2,8,800,
63,0,106,0,2,8,900,
63,0,106,0,2,9,0,
63,0,106,0,2,9,100,
63,0,106,0,2,9,200,
63,0,106,0,2,9,300,
63,0,106,0,2,9,400,
63,0,106,0,2,9,500,
63,0,106,0,2,9,600,
63,0,106,0,2,9,700,
63,0,106,0,2,9,800,
63,0,106,0,2,9,900,
63,0,106,0,2,10,0,
63,0,106,0,2,10,100,
63,0,106,0,2,10,200,
63,0,106,0,2,10,300,
63,0,106,0,2,10,400,
63,0,106,0,2,10,500,
63,0,106,0,2,10,600,
63,0,106,0,2,10,700,
63,0,106,0,2,10,800,
63,0,106,0,2,10,900,
63,0,106,0,2,11,0,
63,0,106,0,2,11,100,
63,0,106,0,2,11,200,
63,0,106,0,2,11,300,
63,0,106,0,2,11,400,
63,0,106,0,2,11,500,
63,0,106,0,2,11,600,
63,0,106,0,2,11,700,
63,0,106,0,2,11,800,
63,0,106,0,2,11,900,
63,0,106,0,2,12,0,
63,0,106,0,2,12,100,
63,0,106,0,2,12,200,
63,0,106,0,2,12,300,
63,0,106,0,2,12,400,
63,0,106,0,2,12,500,
63,0,106,0,2,12,600,
63,0,106,0,2,12,700,
63,0,106,0,2,12,800,
63,0,106,0,2,12,900,
63,0,106,0,2,13,0,
63,0,106,0,2,13,100,
63,0,106,0,2,13,200,
63,0,106,0,2,13,300,
63,0,106,0,2,13,400,
63,0,106,0,2,13,500,
63,0,106,0,2,13,600,
63,0,106,0,2,13,700,
63,0,106,0,2,13,800,
63,0,106,0,2,13,900,
63,0,106,0,2,14,0,
63,0,106,0,2,14,100,
63,0,106,0,2,14,200,
63,0,106,0,2,14,300,
63,0,106,0,2,14,400,
63,0,106,0,2,14,500,
63,0,106,0,2,14,600,
63,0,106,0,2,14,700,
63,0,106,0,2,14,800,
63,0,106,0,2,14,900,
63,0,106,0,2,15,0,
63,0,106,0,2,15,100,
63,0,106,0,2,15,200,
63,0,106,0,2,15,300,
63,0,106,0,2,15,400,
63,0,106,0,2,15,500,
63,0,106,0,2,15,600,
63,0,106,0,2,15,700,
63,0,106,0,2,15,800,
63,0,106,0,2,15,900,
63,0,106,0,2,16,0,
63,0,106,0,2,16,100,
63,0,106,0,2,16,200,
63,0,106,0,2,16,300,
63,0,106,0,2,16,400,
63,0,106,0,2,16,500,
63,0,106,0,2,16,600,
63,0,106,0,2,16,700,
63,0,106,0,2,16,800,
63,0,106,0,2,16,900,
63,0,106,0,2,17,0,
63,0,106,0,2,17,100,
63,0,106,0,2,17,200,
63,0,106,0,2,17,300,
63,0,106,0,2,17,400,
63,0,106,0,2,17,500,
63,0,106,0,2,17,600,
63,0,106,0,2,17,700,
63,0,106,0,2,17,800,
63,0,106,0,2,17,900,
63,0,106,0,2,18,0,
63,0,106,0,2,18,100,
63,0,106,0,2,18,200,
63,0,106,0,2,18,300,
63,0,106,0,2,18,400,
63,0,106,0,2,18,500,
63,0,106,0,2,18,600,
63,0,106,0,2,18,700,
63,0,106,0,2,18,800,
63,0,106,0,2,18,900,
63,0,106,0,2,19,0,
63,0,106,0,2,19,100,
63,0,106,0,2,19,200,
63,0,106,0,2,19,300,
63,0,106,0,2,19,400,
63,0,106,0,2,19,500,
63,0,106,0,2,19,600,
63,0,106,0,2,19,700,
63,0,106,0,2,19,800,
63,0,106,0,2,19,900,
63,0,106,0,2,20,0,
63,0,106,0,2,20,100,
63,0,106,0,2,20,200,
63,0,106,0,2,20,300,
63,0,106,0,2,20,400,
63,0,106,0,2,20,500,
63,0,106,0,2,20,600,
63,0,106,0,2,20,700,
63,0,106,0,2,20,800,
63,0,106,0,2,20,900,
63,0,106,0,2,21,0,
63,0,106,0,2,21,100,
63,0,106,0,2,21,200,
63,0,106,0,2,21,300,
63,0,106,0,2,21,400,
63,0,106,0,2,21,500,
63,0,106,0,2,21,600,
63,0,106,0,2,21,700,
63,0,106,0,2,21,800,
63,0,106,0,2,21,900,
63,0,106,0,2,22,0,
63,0,106,0,2,22,100,
63,0,106,0,2,22,200,
63,0,106,0,2,22,300,
63,0,106,0,2,22,400,
63,0,106,0,2,22,500,
63,0,106,0,2,22,600,
63,0,106,0,2,22,700,
63,0,106,0,2,22,800,
63,0,106,0,2,22,900,
63,0,106,0,2,23,0,
63,0,106,0,2,23,100,
63,0,106,0,2,23,200,
63,0,106,0,2,23,300,
63,0,106,0,2,23,400,
63,0,106,0,2,23,500,
63,0,106,0,2,23,600,
63,0,106,0,2,23,700,
63,0,106,0,2,23,800,
63,0,106,0,2,23,900,
63,0,106,0,2,24,0,
63,0,106,0,2,24,100,
63,0,106,0,2,24,200,
63,0,106,0,2,24,300,
63,0,106,0,2,24,400,
63,0,106,0,2,24,500,
63,0,106,0,2,24,600,
63,0,106,0,2,24,700,
63,0,106,0,2,24,800,
63,0,106,0,2,24,900,
63,0,106,0,2,25,0,
63,0,106,0,2,25,100,
63,0,106,0,2,25,200,
63,0,106,0,2,25,300,
63,0,106,0,2,25,400,
63,0,106,0,2,25,500,
63,0,106,0,2,25,600,
63,0,106,0,2,25,700,
63,0,106,0,2,25,800,
63,0,106,0,2,25,900,
63,0,106,0,2,26,0,
63,0,106,0,2,26,100,
63,0,106,0,2,26,200,
63,0,106,0,2,26,300,
63,0,106,0,2,26,400,
63,0,106,0,2,26,500,
63,0,106,0,2,26,600,
63,0,106,0,2,26,700,
63,0,106,0,2,26,800,
63,0,106,0,2,26,900,
63,0,106,0,2,27,0,
63,0,106,0,2,27,100,
63,0,106,0,2,27,200,
63,0,106,0,2,27,300,
63,0,106,0,2,27,400,
63,0,106,0,2,27,500,
63,0,106,0,2,27,600,
63,0,106,0,2,27,700,
63,0,106,0,2,27,800,
63,0,106,0,2,27,900,
63,0,96,0,2,28,0,
63,0,96,0,2,28,100,
63,0,96,0,2,28,200,
63,0,96,0,2,28,300,
63,0,96,0,2,28,400,
63,0,96,0,2,28,500,
63,0,96,0,2,28,600,
63,0,96,0,2,28,700,
63,0,96,0,2,28,800,
63,0,96,0,2,28,900,
63,0,96,0,2,29,0,
63,0,96,0,2,29,100,
63,0,96,0,2,29,200,
63,0,96,0,2,29,300,
63,0,96,0,2,29,400,
63,0,96,0,2,29,500,
63,0,96,0,2,29,600,
63,0,96,0,2,29,700,
63,0,96,0,2,29,800,
63,0,96,0,2,29,900,
63,0,96,0,2,30,0,
63,0,96,0,2,30,100,
63,0,96,0,2,30,200,
63,0,96,0,2,30,300,
63,0,96,0,2,30,400,
63,0,96,0,2,30,500,
63,0,96,0,2,30,600,
63,0,96,0,2,30,700,
63,0,96,0,2,30,800,
63,0,96,0,2,30,900,
63,0,96,0,2,31,0,
63,0,96,0,2,31,100,
63,0,96,0,2,31,200,
63,0,96,0,2,31,300,
63,0,96,0,2,31,400,
63,0,96,0,2,31,500,
63,0,96,0,2,31,600,
63,0,96,0,2,31,700,
63,0,96,0,2,31,800,
63,0,96,0,2,31,900,
63,0,96,0,2,32,0,
63,0,96,0,2,32,100,
63,0,96,0,2,32,200,
63,0,96,0,2,32,300,
63,0,96,0,2,32,400,
63,0,96,0,2,32,500,
63,0,96,0,2,32,600,
63,0,96,0,2,32,700,
63,0,96,0,2,32,800,
63,0,96,0,2,32,900,
63,0,96,0,2,33,0,
63,0,96,0,2,33,100,
63,0,96,0,2,33,200,
63,0,96,0,2,33,300,
62,0,96,0,2,33,400,
62,0,96,0,2,33,500,
62,0,96,0,2,33,600,
62,0,96,0,2,33,700,
62,0,96,0,2,33,800,
62,0,96,0,2,33,900,
62,0,96,0,2,34,0,
62,0,96,0,2,34,100,
62,0,96,0,2,34,200,
62,0,96,0,2,34,300,
62,0,96,0,2,34,400,
62,0,96,0,2,34,500,
62,0,96,0,2,34,600,
62,0,96,0,2,34,700,
62,0,96,0,2,34,800,
62,0,96,0,2,34,900,
62,0,96,0,2,35,0,
62,0,96,0,2,35,100,
62,0,96,0,2,35,200,
62,0,96,0,2,35,300,
62,0,96,0,2,35,400,
62,0,96,0,2,35,500,
62,0,96,0,2,35,600,
62,0,96,0,2,35,700,
62,0,96,0,2,35,800,
62,0,96,0,2,35,900,
62,0,96,0,2,36,0,
62,0,96,0,2,36,100,
62,0,96,0,2,36,200,
62,0,96,0,2,36,300,
62,0,96,0,2,36,400,
62,0,96,0,2,36,500,
62,0,96,0,2,36,600,
62,0,96,0,2,36,700,
62,0,96,0,2,36,800,
62,0,96,0,2,36,900,
62,0,96,0,2,37,0,
62,0,96,0,2,37,100,
62,0,96,0,2,37,200,
62,0,96,0,2,37,300,
62,0,96,0,2,37,400,
62,0,96,0,2,37,500,
62,0,96,0,2,37,600,
62,0,96,0,2,37,700,
62,0,96,0,2,37,800,
62,0,96,0,2,37,900,
62,0,96,0,2,38,0,
62,0,96,0,2,38,100,
62,0,96,0,2,38,200,
62,0,96,0,2,38,300,
62,0,96,0,2,38,400,
62,0,96,0,2,38,500,
62,0,96,0,2,38,600,
62,0,96,0,2,38,700,
62,0,96,0,2,38,800,
62,0,96,0,2,38,900,
62,0,96,0,2,39,0,
62,0,96,0,2,39,100,
62,0,96,0,2,39,200,
62,0,96,0,2,39,300,
62,0,96,0,2,39,400,
62,0,96,0,2,39,500,
62,0,96,0,2,39,600,
62,0,96,0,2,39,700,
62,0,96,0,2,39,800,
62,0,96,0,2,39,900,
62,0,96,0,2,40,0,
62,0,96,0,2,40,100,
62,0,96,0,2,40,200,
62,0,96,0,2,40,300,
62,0,96,0,2,40,400,
62,0,96,0,2,40,500,
62,0,96,0,2,40,600,
62,0,96,0,2,40,700,
62,0,96,0,2,40,800,
62,0,96,0,2,40,900,
62,0,96,0,2,41,0,
62,0,96,0,2,41,100,
62,0,96,0,2,41,200,
62,0,96,0,2,41,300,
62,0,96,0,2,41,400,
62,0,96,0,2,41,500,
62,0,96,0,2,41,600,
62,0,96,0,2,41,700,
62,0,96,0,2,41,800,
62,0,96,0,2,41,900,
62,0,96,0,2,42,0,
62,0,96,0,2,42,100,
62,0,96,0,2,42,200,
62,0,96,0,2,42,300,
62,0,96,0,2,42,400,
62,0,96,0,2,42,500,
62,0,96,0,2,42,600,
62,0,96,0,2,42,700,
62,0,96,0,2,42,800,
62,0,96,0,2,42,900,
62,0,96,0,2,43,0,
62,0,96,0,2,43,100,
62,0,96,0,2,43,200,
62,0,96,0,2,43,300,
62,0,96,0,2,43,400,
62,0,96,0,2,43,500,
62,0,96,0,2,43,600,
62,0,96,0,2,43,700,
62,0,96,0,2,43,800,
62,0,96,0,2,43,900,
62,0,96,0,2,44,0,
62,0,96,0,2,44,100,
62,0,96,0,2,44,200,
62,0,96,0,2,44,300,
62,0,96,0,2,44,400,
62,0,96,0,2,44,500,
62,0,96,0,2,44,600,
62,0,96,0,2,44,700,
62,0,96,0,2,44,800,
62,0,96,0,2,44,900,
62,0,96,0,2,45,0,
62,0,96,0,2,45,100,
62,0,96,0,2,45,200,
62,0,96,0,2,45,300,
62,0,96,0,2,45,400,
62,0,96,0,2,45,500,
62,0,96,0,2,45,600,
62,0,96,0,2,45,700,
62,0,96,0,2,45,800,
62,0,96,0,2,45,900,
62,0,96,0,2,46,0,
62,0,96,0,2,46,100,
62,0,96,0,2,46,200,
62,0,96,0,2,46,300,
62,0,96,0,2,46,400,
62,0,96,0,2,46,500,
62,0,96,0,2,46,600,
62,0,96,0,2,46,700,
62,0,96,0,2,46,800,
62,0,96,0,2,46,900,
62,0,96,0,2,47,0,
62,0,96,0,2,47,100,
62,0,96,0,2,47,200,
62,0,96,0,2,47,300,
62,0,96,0,2,47,400,
62,0,96,0,2,47,500,
62,0,96,0,2,47,600,
62,0,96,0,2,47,700,
62,0,96,0,2,47,800,
62,0,96,0,2,47,900,
62,0,96,0,2,48,0,
62,0,96,0,2,48,100,
62,0,96,0,2,48,200,
62,0,96,0,2,48,300,
62,0,96,0,2,48,400,
62,0,96,0,2,48,500,
62,0,96,0,2,48,600,
62,0,96,0,2,48,700,
62,0,96,0,2,48,800,
62,0,96,0,2,48,900,
62,0,96,0,2,49,0,
62,0,96,0,2,49,100,
62,0,96,0,2,49,200,
62,0,96,0,2,49,300,
62,0,96,0,2,49,400,
62,0,96,0,2,49,500,
62,0,96,0,2,49,600,
62,0,96,0,2,49,700,
62,0,96,0,2,49,800,
62,0,96,0,2,49,900,
62,0,96,0,2,50,0,
62,0,96,0,2,50,100,
62,0,96,0,2,50,200,
62,0,96,0,2,50,300,
62,0,96,0,2,50,400,
62,0,96,0,2,50,500,
62,0,96,0,2,50,600,
62,0,96,0,2,50,700,
62,0,96,0,2,50,800,
62,0,96,0,2,50,900,
62,0,96,0,2,51,0,
62,0,96,0,2,51,100,
62,0,96,0,2,51,200,
62,0,96,0,2,51,300,
62,0,96,0,2,51,400,
62,0,96,0,2,51,500,
62,0,96,0,2,51,600,
62,0,96,0,2,51,700,
62,0,96,0,2,51,800,
62,0,96,0,2,51,900,
62,0,96,0,2,52,0,
62,0,96,0,2,52,100,
62,0,96,0,2,52,200,
62,0,96,0,2,52,300,
62,0,96,0,2,52,400,
62,0,96,0,2,52,500,
62,0,96,0,2,52,600,
62,0,96,0,2,52,700,
62,0,96,0,2,52,800,
62,0,96,0,2,52,900,
62,0,96,0,2,53,0,
62,0,96,0,2,53,100,
62,0,96,0,2,53,200,
62,0,96,0,2,53,300,
62,0,96,0,2,53,400,
62,0,96,0,2,53,500,
62,0,96,0,2,53,600,
62,0,96,0,2,53,700,
62,0,96,0,2,53,800,
62,0,96,0,2,53,900,
62,0,96,0,2,54,0,
62,0,96,0,2,54,100,
62,0,96,0,2,54,200,
62,0,96,0,2,54,300,
62,0,96,0,2,54,400,
62,0,96,0,2,54,500,
62,0,96,0,2,54,600,
62,0,96,0,2,54,700,
62,0,96,0,2,54,800,
62,0,96,0,2,54,900,
62,0,96,0,2,55,0,
62,0,96,0,2,55,100,
62,0,96,0,2,55,200,
62,0,96,0,2,55,300,
62,0,96,0,2,55,400,
62,0,96,0,2,55,500,
62,0,96,0,2,55,600,
62,0,96,0,2,55,700,
62,0,96,0,2,55,800,
62,0,96,0,2,55,900,
62,0,96,0,2,56,0,
62,0,96,0,2,56,100,
62,0,96,0,2,56,200,
62,0,96,0,2,56,300,
62,0,96,0,2,56,400,
62,0,96,0,2,56,500,
62,0,96,0,2,56,600,
62,0,96,0,2,56,700,
62,0,96,0,2,56,800,
62,0,96,0,2,56,900,
62,0,96,0,2,57,0,
62,0,96,0,2,57,100,
62,0,96,0,2,57,200,
62,0,96,0,2,57,300,
62,0,96,0,2,57,400,
62,0,96,0,2,57,500,
62,0,96,0,2,57,600,
62,0,96,0,2,57,700,
62,0,96,0,2,57,800,
62,0,96,0,2,57,900,
62,0,96,0,2,58,0,
62,0,96,0,2,58,100,
62,0,96,0,2,58,200,
62,0,96,0,2,58,300,
62,0,96,0,2,58,400,
62,0,96,0,2,58,500,
62,0,96,0,2,58,600,
62,0,96,0,2,58,700,
62,0,96,0,2,58,800,
62,0,96,0,2,58,900,
62,0,96,0,2,59,0,
62,0,96,0,2,59,100,
62,0,96,0,2,59,200,
62,0,96,0,2,59,300,
62,0,96,0,2,59,400,
62,0,96,0,2,59,500,
62,0,96,0,2,59,600,
62,0,96,0,2,59,700,
62,0,96,0,2,59,800,
62,0,96,0,2,59,900,
65,0,90,0,3,0,0,
69,0,90,0,3,0,100,
70,0,90,0,3,0,200,
72,0,90,0,3,0,300,
72,0,90,0,3,0,400,
72,0,90,0,3,0,500,
72,0,90,0,3,0,600,
72,0,90,0,3,0,700,
72,0,90,0,3,0,800,
72,0,90,0,3,0,900,
72,0,90,0,3,1,0,
72,0,90,0,3,1,100,
72,0,90,0,3,1,200,
72,0,90,0,3,1,300,
72,0,90,0,3,1,400,
72,0,90,0,3,1,500,
72,0,90,0,3,1,600,
72,0,90,0,3,1,700,
72,0,90,0,3,1,800,
72,0,90,0,3,1,900,
72,0,90,0,3,2,0,
72,0,90,0,3,2,100,
72,0,90,0,3,2,200,
72,0,90,0,3,2,300,
72,0,90,0,3,2,400,
72,0,90,0,3,2,500,
72,0,90,0,3,2,600,
72,0,90,0,3,2,700,
72,0,90,0,3,2,800,
72,0,90,0,3,2,900,
72,0,90,0,3,3,0,
72,0,90,0,3,3,100,
72,0,90,0,3,3,200,
72,0,90,0,3,3,300,
72,0,90,0,3,3,400,
72,0,90,0,3,3,500,
72,0,90,0,3,3,600,
72,0,90,0,3,3,700,
72,0,90,0,3,3,800,
72,0,90,0,3,3,900,
72,0,90,0,3,4,0,
72,0,90,0,3,4,100,
72,0,90,0,3,4,200,
72,0,90,0,3,4,300,
72,0,90,0,3,4,400,
72,0,90,0,3,4,500,
72,0,90,0,3,4,600,
72,0,90,0,3,4,700,
72,0,90,0,3,4,800,
72,0,90,0,3,4,900,
72,0,90,0,3,5,0,
72,0,90,0,3,5,100,
72,0,90,0,3,5,200,
72,0,90,0,3,5,300,
72,0,90,0,3,5,400,
72,0,90,0,3,5,500,
72,0,90,0,3,5,600,
72,0,90,0,3,5,700,
72,0,90,0,3,5,800,
72,0,90,0,3,5,900,
